transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
7254,1457,Carla Smith,104,8000.0,Shoes,Clothing,online,Chennai,2025-06-12,3,Cash,0.3,Ca***@yahoo.com,******5795,successful,16800.0,2025,6,2
7255,1336,Kelsey Ochoa,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-07-03,4,Cash,0.3,Ke***@gmail.com,******5273,successful,224000.0,2025,7,3
7256,1697,Wanda Boyd,105,45000.0,Tv,Electronics,offline,Bangalore,2025-12-07,5,UPI,0.2,Wa***@gmail.com,******8002,successful,180000.0,2025,12,4
7256,1697,Wanda Boyd,105,45000.0,Tv,Electronics,offline,Bangalore,2025-12-07,5,UPI,0.2,Wa***@gmail.com,******8002,failed,180000.0,2025,12,4
7257,1198,Christopher Villa,107,50000.0,Dining Table,Furniture,online,Delhi,2026-02-04,4,Cash,0.35,Ch***@yahoo.com,******5574,successful,130000.0,2026,2,1
7258,1434,Ryan Vaughn,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-14,1,NetBanking,0.25,Ry***@gmail.com,******3850,successful,60000.0,2025,11,4
7259,1265,Jane Hines,104,8000.0,Shoes,Clothing,online,Chennai,2025-05-14,3,Card,0.4,Ja***@outlook.com,******3607,successful,14400.0,2025,5,2
7260,1806,Michele Lewis,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-12-23,2,Cash,0.1,Mi***@yahoo.com,******6142,successful,81000.0,2025,12,4
7261,1281,Mark Harper,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-05-11,1,Cash,0.05,Ma***@gmail.com,******7015,successful,237500.0,2025,5,2
7262,1800,Michael Cook,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-02,4,NetBanking,0.15,Mi***@gmail.com,******9133,successful,51000.0,2025,6,2
7262,1800,Michael Cook,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-02,4,NetBanking,0.15,Mi***@gmail.com,******9133,failed,51000.0,2025,6,2
7263,1728,Jeff Walton,103,1300.0,Shirt,Clothing,offline,Chennai,2025-03-11,3,UPI,0.05,Je***@outlook.com,******0243,successful,3705.0,2025,3,1
7264,1632,Ashley Delgado,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-01-21,4,Cash,0.35,As***@gmail.com,******7212,successful,20800.0,2026,1,1
7265,1459,Richard Jensen,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-27,2,NetBanking,0.4,Ri***@yahoo.com,******7999,successful,1560.0,2026,1,1
7266,1781,Michael Knox,105,45000.0,Tv,Electronics,online,Bangalore,2026-02-08,2,Cash,0.25,Mi***@gmail.com,******9518,successful,67500.0,2026,2,1
7267,1033,Craig Osborn,105,45000.0,Tv,Electronics,offline,Mumbai,2025-09-08,1,Cash,0.4,Cr***@outlook.com,******1863,successful,27000.0,2025,9,3
7268,1617,Ronald Todd,106,80000.0,Sofa,Furniture,online,Delhi,2025-10-22,4,Cash,0.1,Ro***@yahoo.com,******8082,successful,288000.0,2025,10,4
7269,1340,Abigail Schmidt,107,50000.0,Dining Table,Furniture,online,Delhi,2025-06-04,5,UPI,0.4,Ab***@gmail.com,******7792,successful,150000.0,2025,6,2
7270,1488,Jeffrey Woods,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-10-28,2,Card,0.4,Je***@yahoo.com,******9014,successful,96000.0,2025,10,4
7271,1111,Ashley Stanley,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-04-21,4,UPI,0.2,As***@yahoo.com,******3232,successful,144000.0,2025,4,2
7272,1649,Kimberly Williams,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-03,2,UPI,0.3,Ki***@outlook.com,******7593,successful,112000.0,2025,7,3
7273,1361,Jennifer Hart,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-04-30,2,Card,0.3,Je***@gmail.com,******3768,successful,70000.0,2025,4,2
7274,1552,Cynthia Buchanan,104,8000.0,Shoes,Clothing,online,Chennai,2025-07-25,-1,NetBanking,0.25,Cy***@yahoo.com,******6448,successful,-6000.0,2025,7,3
7275,1048,Darlene Eaton,105,45000.0,Tv,Electronics,online,Delhi,2025-12-12,4,Cash,0.4,Da***@yahoo.com,******1939,successful,108000.0,2025,12,4
7276,1569,Rebecca Jensen,102,70000.0,Phone,Electronics,online,Mumbai,2025-09-01,3,Card,0.15,Re***@gmail.com,******9670,successful,178500.0,2025,9,3
7277,1271,Anita Choi,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-12-30,2,Cash,0.3,An***@yahoo.com,******8965,successful,350000.0,2025,12,4
7278,1653,Nicole Johnson,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-06-09,2,NetBanking,0.35,Ni***@outlook.com,******6483,successful,84500.0,2025,6,2
7279,1229,Alexis Miranda,103,1300.0,Shirt,Clothing,online,Bangalore,2026-03-23,2,UPI,0.25,Al***@gmail.com,******2101,successful,1950.0,2026,3,1
7280,1276,Thomas Williamson,102,70000.0,Phone,Electronics,offline,Mumbai,2026-03-28,4,NetBanking,0.4,Th***@outlook.com,******4137,successful,168000.0,2026,3,1
7281,1795,Justin Drake,104,8000.0,Shoes,Clothing,online,Chennai,2026-04-01,5,UPI,0.3,Ju***@yahoo.com,******9988,successful,28000.0,2026,4,2
7282,1727,Scott Valdez,103,1300.0,Shirt,Clothing,online,Mumbai,2026-01-05,2,UPI,0.4,Sc***@gmail.com,******3762,successful,1560.0,2026,1,1
7283,1674,Debra Lopez,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-07,4,NetBanking,0.2,De***@yahoo.com,******0858,successful,144000.0,2025,6,2
7284,1877,Elizabeth Barron,103,1300.0,Shirt,Clothing,online,Mumbai,2026-10-03,1,UPI,0.1,El***@gmail.com,******4582,successful,1170.0,2026,10,4
7284,1877,Elizabeth Barron,103,1300.0,Shirt,Clothing,online,Mumbai,2026-10-03,1,UPI,0.1,El***@gmail.com,******4582,failed,1170.0,2026,10,4
7285,1311,Elizabeth Peck,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-09,2,UPI,0.2,El***@yahoo.com,******0130,successful,72000.0,2026,3,1
7286,1943,Dana Adkins,102,70000.0,Phone,Electronics,online,Delhi,2025-10-09,5,NetBanking,0.35,Da***@yahoo.com,******4410,successful,227500.0,2025,10,4
7286,1943,Dana Adkins,102,70000.0,Phone,Electronics,online,Delhi,2025-10-09,5,NetBanking,0.35,Da***@yahoo.com,******4410,failed,227500.0,2025,10,4
7287,1091,Elaine Austin,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-07-15,4,Card,0.15,El***@gmail.com,******4211,successful,153000.0,2025,7,3
7288,1825,Mary Malone,102,70000.0,Phone,Electronics,offline,Delhi,2025-04-19,1,NetBanking,0.1,Ma***@outlook.com,******7480,successful,63000.0,2025,4,2
7289,1771,Richard Robinson,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-06-19,3,Cash,0.35,Ri***@gmail.com,******0484,successful,97500.0,2025,6,2
7289,1771,Richard Robinson,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-06-19,3,Cash,0.35,Ri***@gmail.com,******0484,failed,97500.0,2025,6,2
7290,1359,Jo Barnes,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-05,5,Card,0.05,Jo***@gmail.com,******6978,successful,308750.0,2025,7,3
7291,1720,Melissa Archer,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-06-07,5,UPI,0.3,Me***@gmail.com,******1705,successful,875000.0,2025,6,2
7292,1702,Steven Atkinson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-07-14,4,NetBanking,0.3,St***@gmail.com,******6836,successful,3640.0,2025,7,3
7293,1403,Timothy Wright,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-02,5,Card,0.1,Ti***@gmail.com,******7631,successful,5850.0,2025,12,4
7294,1974,James Davis,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-20,1,NetBanking,0.15,Ja***@outlook.com,******8561,successful,38250.0,2025,12,4
7295,1140,Jessica Underwood,103,1300.0,Shirt,Clothing,online,Chennai,2025-08-16,1,UPI,0.3,Je***@yahoo.com,******5486,successful,910.0,2025,8,3
7296,1514,Stephanie Duncan,101,250000.0,Laptop,Electronics,online,Chennai,2025-04-19,3,Card,0.2,St***@gmail.com,******0760,successful,600000.0,2025,4,2
7297,1443,Hailey Watson,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-06,1,Cash,0.15,Ha***@outlook.com,******4465,successful,12750.0,2025,9,3
7297,1443,Hailey Watson,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-06,1,Cash,0.15,Ha***@outlook.com,******4465,failed,12750.0,2025,9,3
7298,1940,Wendy Rogers,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-28,2,Cash,0.2,We***@yahoo.com,******7557,successful,72000.0,2025,12,4
7299,1219,Sarah Walsh,106,80000.0,Sofa,Furniture,online,Delhi,2025-09-06,3,UPI,0.2,Sa***@gmail.com,******4970,successful,192000.0,2025,9,3
7300,1611,Matthew Deleon,103,1300.0,Shirt,Clothing,offline,Delhi,2025-04-20,3,Cash,0.35,Ma***@outlook.com,******3381,successful,2535.0,2025,4,2
7301,1344,Caitlin Hutchinson,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-01-16,2,UPI,0.35,Ca***@gmail.com,******4876,successful,10400.0,2026,1,1
7302,1727,Scott Valdez,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-12-19,3,NetBanking,0.15,Sc***@gmail.com,******3762,successful,38250.0,2025,12,4
7303,1106,Evan Hall,102,70000.0,Phone,Electronics,online,Hyderabad,2025-09-26,5,NetBanking,0.05,Ev***@yahoo.com,******1544,successful,332500.0,2025,9,3
7304,1039,Jessica Powell,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-11-17,2,Cash,0.35,Je***@outlook.com,******1315,successful,10400.0,2025,11,4
7305,1198,Christopher Villa,106,80000.0,Sofa,Furniture,offline,Delhi,2025-12-08,5,Card,0.15,Ch***@yahoo.com,******5574,successful,340000.0,2025,12,4
7306,1387,Geoffrey Price,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-09-20,3,UPI,0.15,Ge***@outlook.com,******5393,successful,114750.0,2025,9,3
7307,1756,Mark Lopez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-02-11,2,Cash,0.2,Ma***@outlook.com,******7424,successful,24000.0,2026,2,1
7308,1954,Travis Kerr,104,8000.0,Shoes,Clothing,offline,Chennai,2026-01-03,1,Card,0.05,Tr***@yahoo.com,******3103,successful,7600.0,2026,1,1
7309,1737,Craig Jones,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-10-23,4,Card,0.25,Cr***@yahoo.com,******4236,successful,750000.0,2025,10,4
7310,1311,Elizabeth Peck,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-10-09,2,UPI,0.1,El***@yahoo.com,******0130,successful,81000.0,2025,10,4
7311,1111,Ashley Stanley,106,80000.0,Sofa,Furniture,offline,Delhi,2026-03-26,1,Card,0.4,As***@yahoo.com,******3232,successful,48000.0,2026,3,1
7312,1483,Natalie Phelps,105,45000.0,Tv,Electronics,offline,Delhi,2025-07-18,4,NetBanking,0.35,Na***@yahoo.com,******4834,successful,117000.0,2025,7,3
7313,1891,Rachael Harper,104,8000.0,Shoes,Clothing,online,Chennai,2025-07-10,2,Cash,0.25,Ra***@gmail.com,******1229,successful,12000.0,2025,7,3
7313,1891,Rachael Harper,104,8000.0,Shoes,Clothing,online,Chennai,2025-07-10,2,Cash,0.25,Ra***@gmail.com,******1229,failed,12000.0,2025,7,3
7314,1576,Christopher Shepherd,104,8000.0,Shoes,Clothing,online,Bangalore,2026-03-03,2,NetBanking,0.05,Ch***@yahoo.com,******1215,successful,15200.0,2026,3,1
7315,1281,Mark Harper,106,80000.0,Sofa,Furniture,online,Bangalore,2025-10-08,5,Card,0.4,Ma***@gmail.com,******7015,successful,240000.0,2025,10,4
7316,1087,Cathy Callahan,104,8000.0,Shoes,Clothing,online,Mumbai,2025-08-28,3,Cash,0.05,Ca***@gmail.com,******4676,successful,22800.0,2025,8,3
7317,1711,Neil Farley,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-12-03,5,NetBanking,0.1,Ne***@yahoo.com,******9283,successful,36000.0,2026,12,4
7318,1561,Dustin Edwards,102,70000.0,Phone,Electronics,offline,Delhi,2026-12-02,4,UPI,0.4,Du***@yahoo.com,******5047,successful,168000.0,2026,12,4
7319,1645,Amy Becker,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-15,3,NetBanking,0.15,Am***@yahoo.com,******7791,successful,204000.0,2025,12,4
7320,1170,Nathan Richardson,105,45000.0,Tv,Electronics,online,Bangalore,2025-06-23,4,UPI,0.15,Na***@gmail.com,******1844,successful,153000.0,2025,6,2
7321,1302,Stephanie Martin,103,1300.0,Shirt,Clothing,offline,Chennai,2025-11-30,3,Cash,0.3,St***@yahoo.com,******7410,successful,2730.0,2025,11,4
7322,1749,Richard Cortez,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-06,4,UPI,0.15,Ri***@gmail.com,******8444,successful,4420.0,2025,7,3
7323,1546,Misty Wyatt,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-07-02,3,NetBanking,0.1,Mi***@gmail.com,******3824,successful,675000.0,2026,7,3
7324,1579,Jennifer Randall,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-06-25,3,UPI,0.35,Je***@outlook.com,******2752,successful,15600.0,2025,6,2
7325,1195,Michael Collins,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-01-29,3,Cash,0.1,Mi***@outlook.com,******6264,successful,121500.0,2026,1,1
7326,1277,Keith Rodriguez,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-19,3,UPI,0.35,Ke***@yahoo.com,******0672,successful,15600.0,2025,9,3
7327,1883,Teresa Ford,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-03,4,Card,0.15,Te***@gmail.com,******5486,successful,850000.0,2026,2,1
7328,1658,Brian Macdonald,104,8000.0,Shoes,Clothing,online,Delhi,2026-04-03,1,NetBanking,0.3,Br***@outlook.com,******3660,successful,5600.0,2026,4,2
7329,1224,Diana Patel,103,1300.0,Shirt,Clothing,online,Chennai,2025-04-21,1,Card,0.25,Di***@yahoo.com,******6398,successful,975.0,2025,4,2
7330,1601,Jay English,105,45000.0,Tv,Electronics,online,Delhi,2025-04-28,4,UPI,0.2,Ja***@outlook.com,******2452,successful,144000.0,2025,4,2
7331,1913,Randy Morrison,102,70000.0,Phone,Electronics,offline,Chennai,2025-06-16,3,UPI,0.2,Ra***@gmail.com,******1188,successful,168000.0,2025,6,2
7332,1012,Cynthia Hudson,102,70000.0,Phone,Electronics,online,Mumbai,2025-05-22,2,NetBanking,0.3,Cy***@yahoo.com,******3338,successful,98000.0,2025,5,2
7332,1012,Cynthia Hudson,102,70000.0,Phone,Electronics,online,Mumbai,2025-05-22,2,NetBanking,0.3,Cy***@yahoo.com,******3338,failed,98000.0,2025,5,2
7333,1143,William Turner,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-08-15,4,NetBanking,0.15,Wi***@outlook.com,******6578,successful,221000.0,2025,8,3
7334,1161,Lucas Brown,102,70000.0,Phone,Electronics,offline,Delhi,2025-05-23,5,UPI,0.2,Lu***@outlook.com,******8284,successful,280000.0,2025,5,2
7335,1139,Eric Hunter,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-25,2,UPI,0.2,Er***@outlook.com,******8292,successful,128000.0,2026,1,1
7336,1025,Michael Young,101,250000.0,Laptop,Electronics,online,Mumbai,2026-01-15,1,Cash,0.15,Mi***@gmail.com,******3690,successful,212500.0,2026,1,1
7337,1639,John Marshall,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-24,3,Cash,0.05,Jo***@gmail.com,******3527,successful,228000.0,2026,1,1
7338,1823,Karen Kelley,104,8000.0,Shoes,Clothing,online,Bangalore,2025-10-20,4,UPI,0.3,Ka***@gmail.com,******3764,successful,22400.0,2025,10,4
7339,1424,Karen White,106,80000.0,Sofa,Furniture,offline,Hyderabad,2026-03-13,2,UPI,0.25,Ka***@gmail.com,******1460,successful,120000.0,2026,3,1
7340,1999,Patrick Jensen,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-18,4,Cash,0.25,Pa***@gmail.com,******4511,successful,45000.0,2025,9,3
7341,1309,Jonathan Turner,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-09-09,5,Card,0.25,Jo***@outlook.com,******7306,successful,56250.0,2025,9,3
7342,1776,Jason Johns,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-15,3,Cash,0.15,Ja***@gmail.com,******0561,successful,165750.0,2026,3,1
7343,1444,Kerri Ortega,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-01-09,4,UPI,0.25,Ke***@gmail.com,******5991,successful,195000.0,2026,1,1
7344,1296,Calvin Powell,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-04-18,4,Cash,0.1,Ca***@outlook.com,******7892,successful,180000.0,2025,4,2
7345,1902,Sandra Buck,102,70000.0,Phone,Electronics,online,Chennai,2026-04-15,4,NetBanking,0.2,Sa***@yahoo.com,******9565,successful,224000.0,2026,4,2
7346,1837,Jennifer Thomas,101,250000.0,Laptop,Electronics,offline,Delhi,2025-05-23,3,UPI,0.4,Je***@gmail.com,******2533,successful,450000.0,2025,5,2
7347,1276,Thomas Williamson,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-01,5,UPI,0.15,Th***@outlook.com,******4137,successful,1062500.0,2025,10,4
7348,1611,Matthew Deleon,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-23,5,Card,0.3,Ma***@outlook.com,******3381,successful,175000.0,2025,10,4
7348,1611,Matthew Deleon,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-23,5,Card,0.3,Ma***@outlook.com,******3381,failed,175000.0,2025,10,4
7349,1725,Sarah Wall,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-06-12,1,NetBanking,0.1,Sa***@gmail.com,******2285,successful,72000.0,2025,6,2
7350,1442,Donna Jackson,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-02-14,2,Card,0.1,Do***@gmail.com,******5285,successful,14400.0,2026,2,1
7351,1592,Stephanie Buchanan,104,8000.0,Shoes,Clothing,offline,Chennai,2026-04-14,4,Card,0.05,St***@outlook.com,******2868,successful,30400.0,2026,4,2
7352,1008,James Barnes,101,250000.0,Laptop,Electronics,online,Mumbai,2025-06-25,2,UPI,0.35,Ja***@gmail.com,******6407,successful,325000.0,2025,6,2
7353,1795,Justin Drake,106,80000.0,Sofa,Furniture,offline,Chennai,2025-07-14,1,UPI,0.05,Ju***@yahoo.com,******9988,successful,76000.0,2025,7,3
7354,1149,Michael Levine,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-20,3,NetBanking,0.25,Mi***@yahoo.com,******8603,successful,18000.0,2025,7,3
7355,1574,Helen Cooley,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-08-29,5,Card,0.05,He***@gmail.com,******4265,successful,71250.0,2025,8,3
7356,1920,Caitlin Stokes,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-23,1,UPI,0.3,Ca***@gmail.com,******2128,successful,31500.0,2026,1,1
7357,1870,Thomas Lambert,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-04-26,3,UPI,0.35,Th***@gmail.com,******3416,successful,87750.0,2025,4,2
7358,1663,Michael Holder,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-23,4,NetBanking,0.3,Mi***@outlook.com,******1732,successful,42000.0,2025,12,4
7359,1629,Jonathon Wallace,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-09-18,4,NetBanking,0.35,Jo***@yahoo.com,******1072,successful,3380.0,2025,9,3
7360,1242,John Ward,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-23,1,NetBanking,0.15,Jo***@outlook.com,******0339,successful,1105.0,2025,7,3
7361,1336,Kelsey Ochoa,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-12-23,1,Cash,0.25,Ke***@gmail.com,******5273,successful,187500.0,2025,12,4
7362,1160,Patrick Gross,106,80000.0,Sofa,Furniture,online,Delhi,2025-11-29,4,UPI,0.4,Pa***@gmail.com,******1649,successful,192000.0,2025,11,4
7363,1241,Maureen Daniels,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-25,2,NetBanking,0.15,Ma***@yahoo.com,******8741,successful,2210.0,2025,6,2
7364,1380,Victoria Patterson,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-09-21,3,NetBanking,0.25,Vi***@outlook.com,******1133,successful,146250.0,2025,9,3
7364,1380,Victoria Patterson,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-09-21,3,NetBanking,0.25,Vi***@outlook.com,******1133,failed,146250.0,2025,9,3
7365,1436,Charles Osborne,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-04-10,1,Card,0.35,Ch***@yahoo.com,******0902,successful,42250.0,2026,4,2
7366,1658,Brian Macdonald,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-06,3,Cash,0.35,Br***@outlook.com,******3660,successful,87750.0,2025,9,3
7367,1188,Anthony Martinez,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-21,1,Cash,0.05,An***@gmail.com,******8324,successful,66500.0,2025,10,4
7368,1102,Christine Cooper,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-09-17,4,UPI,0.25,Ch***@yahoo.com,******8130,successful,195000.0,2025,9,3
7369,1308,Stephanie Young,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-02-02,1,UPI,0.4,St***@gmail.com,******4167,successful,780.0,2026,2,1
7370,1324,Carol Cordova,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-06-18,3,UPI,0.1,Ca***@outlook.com,******0410,successful,216000.0,2025,6,2
7371,1017,Robert Jones,104,8000.0,Shoes,Clothing,online,Mumbai,2025-11-30,4,Cash,0.1,Ro***@outlook.com,******7870,successful,28800.0,2025,11,4
7372,1085,Jennifer Taylor,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-04-23,4,Card,0.25,Je***@outlook.com,******1985,successful,195000.0,2025,4,2
7372,1085,Jennifer Taylor,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-04-23,4,Card,0.25,Je***@outlook.com,******1985,failed,195000.0,2025,4,2
7373,1248,Emily Landry,105,45000.0,Tv,Electronics,online,Mumbai,2025-06-25,1,Cash,0.2,Em***@gmail.com,******3088,successful,36000.0,2025,6,2
7374,1033,Craig Osborn,105,45000.0,Tv,Electronics,offline,Mumbai,2026-01-05,3,Card,0.3,Cr***@outlook.com,******1863,successful,94500.0,2026,1,1
7375,1803,Sandra Nunez,103,1300.0,Shirt,Clothing,online,Chennai,2026-01-20,1,Cash,0.25,Sa***@gmail.com,******2944,successful,975.0,2026,1,1
7376,1533,Stephanie Todd,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-11-30,5,UPI,0.35,St***@gmail.com,******6886,successful,4225.0,2025,11,4
7377,1431,Michael White,104,8000.0,Shoes,Clothing,online,Chennai,2025-08-02,4,NetBanking,0.1,Mi***@outlook.com,******5190,successful,28800.0,2025,8,3
7378,1624,Krista Miller,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-19,3,Cash,0.05,Kr***@outlook.com,******0850,successful,142500.0,2025,10,4
7379,1352,Susan Johnson,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-02,1,Cash,0.35,Su***@outlook.com,******0056,successful,52000.0,2025,7,3
7380,1201,Kimberly Lawrence,102,70000.0,Phone,Electronics,offline,Mumbai,2025-07-02,1,Card,0.05,Ki***@gmail.com,******0407,successful,66500.0,2025,7,3
7381,1744,Sarah Jones,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-17,5,UPI,0.4,Sa***@yahoo.com,******9163,successful,24000.0,2025,7,3
7382,1738,Tiffany Monroe,104,8000.0,Shoes,Clothing,online,Bangalore,2025-10-14,5,Cash,0.15,Ti***@outlook.com,******4388,successful,34000.0,2025,10,4
7383,1717,Evelyn Miller,102,70000.0,Phone,Electronics,online,Hyderabad,2025-12-14,1,NetBanking,0.2,Ev***@gmail.com,******2217,successful,56000.0,2025,12,4
7384,1285,Ryan Dawson,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-04,1,Cash,0.35,Ry***@gmail.com,******6846,successful,45500.0,2025,7,3
7385,1758,Donald Mendez,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-18,5,NetBanking,0.3,Do***@gmail.com,******0301,successful,227500.0,2025,5,2
7386,1632,Ashley Delgado,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-08-30,2,Card,0.2,As***@gmail.com,******7212,successful,2080.0,2025,8,3
7387,1994,Laurie Barnes,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-04-24,5,Card,0.1,La***@yahoo.com,******3067,successful,360000.0,2025,4,2
7388,1767,Chelsea Booth,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-02-12,4,Cash,0.4,Ch***@gmail.com,******0906,successful,36000.0,2025,2,1
7389,1379,Anthony Howard,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-04,4,UPI,0.25,An***@gmail.com,******8333,successful,135000.0,2026,2,1
7390,1020,Julie Lester,104,8000.0,Shoes,Clothing,online,Bangalore,2026-02-13,1,UPI,0.35,Ju***@gmail.com,******1894,successful,5200.0,2026,2,1
7391,1812,Duane Lawrence,106,80000.0,Sofa,Furniture,offline,Delhi,2025-09-18,3,Cash,0.3,Du***@gmail.com,******2388,successful,168000.0,2025,9,3
7392,1270,Sara Randolph,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-11-24,1,UPI,0.1,Sa***@gmail.com,******0048,successful,13500.0,2025,11,4
7393,1075,Peter Long,102,70000.0,Phone,Electronics,offline,Chennai,2025-04-28,1,NetBanking,0.25,Pe***@outlook.com,******3141,successful,52500.0,2025,4,2
7394,1449,Alan Keith,102,70000.0,Phone,Electronics,offline,Delhi,2026-02-13,3,Card,0.1,Al***@gmail.com,******2405,successful,189000.0,2026,2,1
7394,1449,Alan Keith,102,70000.0,Phone,Electronics,offline,Delhi,2026-02-13,3,Card,0.1,Al***@gmail.com,******2405,failed,189000.0,2026,2,1
7395,1616,Mark Taylor,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-09-06,1,Card,0.4,Ma***@outlook.com,******1071,successful,9000.0,2025,9,3
7396,1229,Alexis Miranda,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-25,5,NetBanking,0.05,Al***@gmail.com,******2101,successful,6175.0,2025,7,3
7397,1885,Emma Wolf,102,70000.0,Phone,Electronics,offline,Bangalore,2025-04-27,2,Card,0.35,Em***@yahoo.com,******3263,successful,91000.0,2025,4,2
7398,1591,Autumn Sanders,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-14,4,Card,0.35,Au***@gmail.com,******5814,successful,39000.0,2026,2,1
7399,1519,Rebecca Contreras,103,1300.0,Shirt,Clothing,online,Bangalore,2026-02-05,1,Card,0.3,Re***@outlook.com,******4536,successful,910.0,2026,2,1
7400,1828,Sheila Hunt,105,45000.0,Tv,Electronics,online,Bangalore,2026-01-10,3,Card,0.05,Sh***@yahoo.com,******9476,successful,128250.0,2026,1,1
